date,dynotears_nocluster,dynotears_rollingkmeans_k5_pca,multivariate-granger_nocluster,multivariate-granger_rollingkmeans_k5_pca,pairwise-granger_nocluster,pairwise-granger_rollingkmeans_k5_pca,sfstscv_nocluster,sfstscv_rollingkmeans_k5_pca
2004-01-31,0.0,0.0,,,0.0,0.0,0.0,0.0
2004-02-29,0.8540201465201465,0.9,,,0.9234827264239029,1.0,0.36094633962929945,0.8
2004-03-31,0.8588696352666941,0.825,,,0.9221428571428572,1.0,0.41355786494006785,0.85
2004-04-30,0.841965811965812,0.7666666666666666,,,0.9882352941176471,1.0,0.40517826294541803,0.85
2004-05-31,0.789491028407437,0.85,,,0.8712962962962963,1.0,0.4027402597111827,0.77
2004-06-30,0.812024087024087,0.875,,,0.85625,1.0,0.3872819391788881,0.55
2004-07-31,0.8331006493506493,0.8083333333333333,,,0.8522222222222222,1.0,0.40462662230836666,0.5900000000000001
2004-08-31,0.8018003565062388,0.7,,,0.7880672268907564,1.0,0.3822752671542868,0.51
2004-09-30,0.7983388180447004,0.9166666666666666,,,0.9283333333333333,0.9,0.3909350052900257,0.8
2004-10-31,0.7725371360665478,0.9166666666666666,,,0.9033333333333333,1.0,0.3843858843805541,0.5900000000000001
2004-11-30,0.8582391219891219,0.6833333333333333,,0.0,0.8933333333333333,0.9,0.385043803645266,0.55
2004-12-31,0.7485355214960479,0.75,,,0.8055050505050506,0.8333333333333334,0.3876489835561592,0.5900000000000001
2005-01-31,0.7534373877756231,1.0,,,0.7895108812755871,1.0,0.36233359433062473,0.65
2005-02-28,0.7464576599870718,0.9166666666666666,,,0.876060606060606,0.8333333333333334,0.37298257400892976,0.6
2005-03-31,0.84241020417491,0.9166666666666666,,,0.915,1.0,0.3775764304914158,0.8699999999999999
2005-04-30,0.8429516974253817,0.8833333333333332,,,0.9487500000000001,0.8333333333333334,0.4054684874664097,0.67
2005-05-31,0.6791632928475033,0.8916666666666666,,,0.8759577922077921,0.7857142857142857,0.3940489005644484,0.5900000000000001
2005-06-30,0.7962464985994397,0.8583333333333332,,0.0,0.8816666666666666,0.9285714285714286,0.40470925859835444,0.67
2005-07-31,0.7724155011655012,0.9416666666666667,,,0.8718045112781955,0.9285714285714286,0.37313576290103717,0.6
2005-08-31,0.8098591101880576,0.9166666666666666,,,0.9368181818181818,0.9285714285714286,0.356188476136218,0.65
2005-09-30,0.8284920634920635,0.8,,1.0,0.9558712121212121,0.9285714285714286,0.37848569558949297,0.5700000000000001
2005-10-31,0.825235458985459,0.2833333333333333,,0.0,0.8916666666666666,0.4166666666666667,0.40300769644912265,0.42000000000000004
2005-11-30,0.8366409897292251,0.35,,0.3333333333333333,0.9252822341057636,0.07142857142857142,0.40322582767084764,0.43
2005-12-31,0.8204377485259838,0.95,,1.0,0.854883197298058,0.8333333333333334,0.36756729633053825,0.72
2006-01-31,0.8618802851774987,0.95,,1.0,0.9365953654188948,0.7142857142857143,0.37311986213794285,0.77
2006-02-28,0.843488455988456,0.24166666666666664,,0.0,0.9282424242424243,0.38095238095238093,0.36931440591695286,0.54
2006-03-31,0.9036990786990786,0.24166666666666664,,1.0,0.8807900432900432,0.4523809523809524,0.34865444990966193,0.6
2006-04-30,0.8471650326797386,0.2833333333333333,,0.5,0.949673202614379,0.38095238095238093,0.3785736371738196,0.45999999999999996
2006-05-31,0.8550176212676213,0.95,,1.0,0.9397186147186147,1.0,0.37190094689664466,0.6
2006-06-30,0.8398746025216614,0.9166666666666666,,1.0,0.975036075036075,1.0,0.38773579478311593,0.85
2006-07-31,0.9282900432900434,0.8833333333333332,,1.0,0.9666666666666666,0.9285714285714286,0.3802719302905978,0.54
2006-08-31,0.8459898434898434,0.95,,1.0,0.9435703185703186,0.9285714285714286,0.35862978687882585,0.5900000000000001
2006-09-30,0.792759324009324,0.95,,1.0,0.9643557422969188,0.9166666666666666,0.3727493790806793,0.5900000000000001
2006-10-31,0.7946773814420873,0.4166666666666667,,0.0,0.9728354978354978,0.3333333333333333,0.3622035499526952,0.45999999999999996
2006-11-30,0.8391629204129204,0.5,,0.375,0.9509090909090909,0.5714285714285714,0.37350928694433927,0.65
2006-12-31,0.8817016317016317,0.2833333333333333,,0.5,0.8839610389610388,0.75,0.36908691685922185,0.62
2007-01-31,0.8582735247208932,0.26666666666666666,,0.5714285714285714,0.9581652661064426,0.8125,0.3677218289060301,0.67
2007-02-28,0.87509996582365,1.0,,1.0,0.9857142857142858,1.0,0.36083417699391196,0.5
2007-03-31,0.8315230602730603,0.9666666666666666,,1.0,0.9302777777777778,1.0,0.3512656838654959,0.5700000000000001
2007-04-30,0.8520238095238095,0.9666666666666666,,1.0,0.9023809523809524,1.0,0.36570005989895266,0.85
