"CubeId";"snbcurrc"
"PublishingDate";"2024-07-31 09:00"

"Date";"D0";"Value"
"2005-Q3";"ICHF4";"1011.61113042"
"2005-Q3";"ICHF5";"2008.61374553"
"2005-Q3";"ICHF6";"45583.75597768"
"2005-Q4";"T0";"12379.69658751"
"2005-Q4";"ICHF0";"16281.77695189"
"2005-Q4";"T1";"13861.71637619"
"2005-Q4";"ICHF1";"21570.21685299"
"2005-Q4";"T2";"77491.68819"
"2005-Q4";"ICHF2";"867.51944929"
"2005-Q4";"T3";"2123.19452959"
"2005-Q4";"ICHF3";"4816.89142928"
"2005-Q4";"T4";"923.46805746"
"2005-Q4";"ICHF4";"1045.73522827"
"2005-Q4";"ICHF5";"2003.31725923"
"2005-Q4";"ICHF6";"46585.45717095"
"2006-Q1";"T0";"12165.25442204"
"2006-Q1";"ICHF0";"15879.30659709"
"2006-Q1";"T1";"13580.2076183"
"2006-Q1";"ICHF1";"21460.8020992"
"2006-Q1";"T2";"129070.569887"
"2006-Q1";"ICHF2";"1429.4565615"
"2006-Q1";"T3";"1972.61221034"
"2006-Q1";"ICHF3";"4473.29270939"
"2006-Q1";"T4";"954.31126179"
"2006-Q1";"ICHF4";"1068.73318208"
"2006-Q1";"ICHF5";"1241.1564065"
"2006-Q1";"ICHF6";"45552.74755576"
"2006-Q2";"T0";"12413.286871"
"2006-Q2";"ICHF0";"15238.550963"
"2006-Q2";"T1";"13128.905717"
"2006-Q2";"ICHF1";"20584.811274"
"2006-Q2";"T2";"123640.316125"
"2006-Q2";"ICHF2";"1328.391556"
"2006-Q2";"T3";"1949.453993"
"2006-Q2";"ICHF3";"4416.488022"
"2006-Q2";"T4";"899.469408"
"2006-Q2";"ICHF4";"995.2629"
"2006-Q2";"ICHF5";"1221.84779247"
"2006-Q2";"ICHF6";"43785.35250747"
"2006-Q3";"T0";"12042.79352556"
"2006-Q3";"ICHF0";"15108.88875716"
"2006-Q3";"T1";"13410.12846597"
"2006-Q3";"ICHF1";"21291.26096542"
"2006-Q3";"T2";"208277.48297"
"2006-Q3";"ICHF2";"2212.53170159"
"2006-Q3";"T3";"1907.7440536"
"2006-Q3";"ICHF3";"4465.07495745"
"2006-Q3";"T4";"927.91293645"
"2006-Q3";"ICHF4";"1040.65435823"
"2006-Q3";"ICHF5";"1281.59634079"
"2006-Q3";"ICHF6";"45400.00708064"
"2006-Q4";"T0";"12259.8062846"
"2006-Q4";"ICHF0";"14959.41562847"
"2006-Q4";"T1";"13325.69577783"
"2006-Q4";"ICHF1";"21435.71422822"
"2006-Q4";"T2";"224427.813974"
"2006-Q4";"ICHF2";"2300.60952105"
"2006-Q4";"T3";"1918.90168425"
"2006-Q4";"ICHF3";"4588.28581721"
"2006-Q4";"T4";"955.59054644"
"2006-Q4";"ICHF4";"1003.56119187"
"2006-Q4";"ICHF5";"1304.33465111"
"2006-Q4";"ICHF6";"45591.92103793"
"2007-Q1";"T0";"11450.711395"
"2007-Q1";"ICHF0";"13983.608755"
"2007-Q1";"T1";"13292.11257"
"2007-Q1";"ICHF1";"21606.328982"
"2007-Q1";"T2";"297003.725632"
"2007-Q1";"ICHF2";"3067.454478"
"2007-Q1";"T3";"1873.770783"
"2007-Q1";"ICHF3";"4479.061681"
"2007-Q1";"T4";"974.969544"
"2007-Q1";"ICHF4";"1032.005263"
"2007-Q1";"ICHF5";"1229.65444661"
"2007-Q1";"ICHF6";"45398.11360561"
"2007-Q2";"T0";"11591.8110197"
"2007-Q2";"ICHF0";"14196.49095583"
"2007-Q2";"T1";"12909.36645907"
"2007-Q2";"ICHF1";"21370.16523634"
"2007-Q2";"T2";"335546.831168"
"2007-Q2";"ICHF2";"3329.63120568"
"2007-Q2";"T3";"2071.03259642"
"2007-Q2";"ICHF3";"5085.62764377"
"2007-Q2";"T4";"961.55082654"
"2007-Q2";"ICHF4";"1109.34118858"
"2007-Q2";"ICHF5";"1182.80903436"
"2007-Q2";"ICHF6";"46274.06526456"
"2007-Q3";"T0";"12885.31004211"
"2007-Q3";"ICHF0";"15070.65862525"
"2007-Q3";"T1";"13762.5578105"
"2007-Q3";"ICHF1";"22856.85601168"
"2007-Q3";"T2";"344150.949216"
"2007-Q3";"ICHF2";"3492.78798359"
"2007-Q3";"T3";"2389.56588283"
"2007-Q3";"ICHF3";"5687.16680114"
"2007-Q3";"T4";"999.43301679"
"2007-Q3";"ICHF4";"1172.8346452"
"2007-Q3";"ICHF5";"1206.80939791"
"2007-Q3";"ICHF6";"49487.11346477"
"2007-Q4";"T0";"13841.10803718"
"2007-Q4";"ICHF0";"15608.61753353"
"2007-Q4";"T1";"13920.12632094"
"2007-Q4";"ICHF1";"23047.55314958"
"2007-Q4";"T2";"345928.416484"
"2007-Q4";"ICHF2";"3496.99036224"
"2007-Q4";"T3";"2652.02605737"
"2007-Q4";"ICHF3";"5989.86605318"
"2007-Q4";"T4";"1019.15000676"
"2007-Q4";"ICHF4";"1166.41718274"
"2007-Q4";"ICHF5";"1276.8167691"
"2007-Q4";"ICHF6";"50586.26105037"
"2008-Q1";"T0";"13406.4665596"
"2008-Q1";"ICHF0";"13332.73099352"
"2008-Q1";"T1";"13942.64903874"
"2008-Q1";"ICHF1";"21920.63281871"
"2008-Q1";"T2";"458440.657197"
"2008-Q1";"ICHF2";"4579.8221654"
"2008-Q1";"T3";"2579.90048511"
"2008-Q1";"ICHF3";"5100.20526901"
"2008-Q1";"T4";"1158.62812577"
"2008-Q1";"ICHF4";"1123.63755637"
"2008-Q1";"ICHF5";"1238.65440765"
"2008-Q1";"ICHF6";"47295.68321066"
"2008-Q2";"T0";"13540.96502044"
"2008-Q2";"ICHF0";"13788.76468031"
"2008-Q2";"T1";"13845.89639143"
"2008-Q2";"ICHF1";"22250.35550103"
"2008-Q2";"T2";"469863.07814"
"2008-Q2";"ICHF2";"4522.4321271"
"2008-Q2";"T3";"2441.65584417"
"2008-Q2";"ICHF3";"4959.24718509"
"2008-Q2";"T4";"1052.48396455"
"2008-Q2";"ICHF4";"1057.74638437"
"2008-Q2";"ICHF5";"1200.07528067"
"2008-Q2";"ICHF6";"47778.62115857"
"2008-Q3";"T0";"12421.46156538"
"2008-Q3";"ICHF0";"13782.85375295"
"2008-Q3";"T1";"14728.75830442"
"2008-Q3";"ICHF1";"23172.75544034"
"2008-Q3";"T2";"454705.025507"
"2008-Q3";"ICHF2";"4793.50037889"
"2008-Q3";"T3";"2771.94987557"
"2008-Q3";"ICHF3";"5540.01902131"
"2008-Q3";"T4";"1033.38861581"
"2008-Q3";"ICHF4";"1092.39510577"
"2008-Q3";"ICHF5";"1283.35813"
"2008-Q3";"ICHF6";"49664.88182926"
"2008-Q4";"T0";"12998.63668207"
"2008-Q4";"ICHF0";"13853.94697575"
"2008-Q4";"T1";"15724.74202165"
"2008-Q4";"ICHF1";"23422.00324125"
"2008-Q4";"T2";"388470.507717"
"2008-Q4";"ICHF2";"4558.31293755"
"2008-Q4";"T3";"2901.25885636"
"2008-Q4";"ICHF3";"4524.51318649"
"2008-Q4";"T4";"1224.4324368"
"2008-Q4";"ICHF4";"1069.29684706"
"2008-Q4";"ICHF5";"0.68189318"
"2008-Q4";"ICHF6";"47428.75508128"
"2009-Q1";"T0";"13174.2273908"
"2009-Q1";"ICHF0";"14987.00107977"
"2009-Q1";"T1";"20263.28147495"
"2009-Q1";"ICHF1";"30686.71346566"
"2009-Q1";"T2";"373873.719549"
"2009-Q1";"ICHF2";"4329.45767238"
"2009-Q1";"T3";"2928.61306775"
"2009-Q1";"ICHF3";"4763.09629339"
"2009-Q1";"T4";"1193.73015942"
"2009-Q1";"ICHF4";"1079.25143713"
"2009-Q1";"ICHF5";"0.66735918"
"2009-Q1";"ICHF6";"55846.18730751"
"2009-Q2";"T0";"19992.42443328"
"2009-Q2";"ICHF0";"21655.79414613"
"2009-Q2";"T1";"31955.91704367"
"2009-Q2";"ICHF1";"48735.9690833"
"2009-Q2";"T2";"431921.517556"
"2009-Q2";"ICHF2";"4857.38938643"
"2009-Q2";"T3";"2960.64347153"
"2009-Q2";"ICHF3";"5302.80852186"
"2009-Q2";"T4";"1231.73702006"
"2009-Q2";"ICHF4";"1153.52171929"
"2009-Q2";"ICHF5";"0.83348485"
"2009-Q2";"ICHF6";"81706.31634186"
"2009-Q3";"T0";"20554.71092901"
"2009-Q3";"ICHF0";"21383.06577945"
"2009-Q3";"T1";"32672.46859268"
"2009-Q3";"ICHF1";"49622.94529857"
"2009-Q3";"T2";"436690.837995"
"2009-Q3";"ICHF2";"5066.92379325"
"2009-Q3";"T3";"2913.04465201"
"2009-Q3";"ICHF3";"4840.31499378"
"2009-Q3";"T4";"1235.17742278"
"2009-Q3";"ICHF4";"1191.08158878"
"2009-Q3";"ICHF5";"0.86219358"
"2009-Q3";"ICHF6";"82105.19364741"
"2009-Q4";"T0";"27596.34275939"
"2009-Q4";"ICHF0";"28523.57987611"
"2009-Q4";"T1";"37044.14643736"
"2009-Q4";"ICHF1";"55021.67070341"
"2009-Q4";"T2";"453255.581997"
"2009-Q4";"ICHF2";"5050.17369461"
"2009-Q4";"T3";"2916.90021651"
"2009-Q4";"ICHF3";"4877.93223207"
"2009-Q4";"T4";"1223.3452061"
"2009-Q4";"ICHF4";"1205.60670061"
"2009-Q4";"ICHF5";"1.25154073"
"2009-Q4";"ICHF6";"94680.21474754"
"2010-Q1";"T0";"26112.04195826"
"2010-Q1";"ICHF0";"27597.81714569"
"2010-Q1";"T1";"56445.9886677"
"2010-Q1";"ICHF1";"80621.80561408"
"2010-Q1";"T2";"716317.246612"
"2010-Q1";"ICHF2";"8147.392363"
"2010-Q1";"T3";"3118.213798"
"2010-Q1";"ICHF3";"4990.38936232"
"2010-Q1";"T4";"3583.66492234"
"2010-Q1";"ICHF4";"3729.87845117"
"2010-Q1";"ICHF5";"1.3076207"
"2010-Q1";"ICHF6";"125088.59055696"
"2010-Q2";"T0";"44945.70717438"
"2010-Q2";"ICHF0";"48622.26602124"
"2010-Q2";"T1";"120577.1485669"
"2010-Q2";"ICHF1";"159921.47214428"
"2010-Q2";"T2";"716326.606839"
"2010-Q2";"ICHF2";"8741.33358326"
"2010-Q2";"T3";"3381.98768415"
"2010-Q2";"ICHF3";"5482.87843354"
"2010-Q2";"T4";"3800.19404639"
"2010-Q2";"ICHF4";"3889.11858708"
"2010-Q2";"ICHF5";"0.67046972"
"2010-Q2";"ICHF6";"226657.73923912"
"2010-Q3";"T0";"54750.43571934"
"2010-Q3";"ICHF0";"53513.07587208"
"2010-Q3";"T1";"90911.71542443"
