date,SPY,XLI,XLE,XLK,XLV,XLU,XLF,XLY,XLP,XLB,XLC,XHB,DBC,USO,UGA,UNG,CORN,SOYB,CANE,WEAT,CPER,SLV,GLD,PALL,TLT,IEF,IEI,SHY,MBB,VCIT,USHY,UUP,FXE,FXB,FXY,FXA
2002-03-01,113.74,27.22,27.01,21.69,28.51,27.55,21.0312,29.98,26.25,23.42,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-04-01,114.57,27.23,29.09,21.91,29.32,27.89,22.0057,29.48,26.05,23.58,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-01,109.18,25.44,28.02,18.89,29.94,26.72,21.6321,29.36,25.49,22.62,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-03,104.37,24.51,26.5,17.72,29.31,25.65,20.9988,28.28,24.28,23.34,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-01,97.03,23.32,25.95,15.15,26.52,23.75,19.9919,26.64,22.47,23.05,,,,,,,,,,,,,,,82.51,82.79,,81.31,,,,,,,,
2002-08-01,88.78,22.0,21.24,13.69,26.13,20.38,18.2541,23.45,21.1,20.43,,,,,,,,,,,,,,,83.0,82.86,,81.42,,,,,,,,
2002-09-02,91.78,22.15,22.91,14.2,27.14,21.5,19.0662,24.92,21.47,20.45,,,,,,,,,,,,,,,87.08,84.6,,81.61,,,,,,,,
2002-10-01,85.72,20.37,21.83,12.47,26.17,18.97,17.499,23.3,20.38,18.79,,,,,,,,,,,,,,,88.94,86.54,,81.86,,,,,,,,
2002-11-01,90.27,20.75,22.12,15.2,27.13,18.33,18.5789,24.56,20.82,19.1,,,,,,,,,,,,,,,85.98,85.4,,81.94,,,,,,,,
2002-12-02,94.13,21.69,22.51,17.15,27.44,18.49,19.0012,25.5,19.83,20.56,,,,,,,,,,,,,,,85.24,83.57,,81.62,,,,,,,,
2003-01-01,88.23,20.59,22.33,14.8,26.55,19.15,17.8644,23.11,19.94,19.84,,,,,,,,,,,,,,,88.57,86.15,,82.31,,,,,,,,
2003-02-03,86.23,19.65,21.94,14.58,26.35,18.76,17.6776,22.42,19.33,18.9,,,,,,,,,,,,,,,87.88,85.08,,82.08,,,,,,,,
2003-03-03,84.09,19.1,22.49,14.27,25.74,17.82,16.9062,21.9,18.52,18.28,,,,,,,,,,,,,,,90.24,87.03,,82.37,,,,,,,,
2003-04-01,86.04,19.58,22.74,14.47,27.09,18.53,17.3041,23.0,18.51,18.58,,,,,,,,,,,,,,,88.27,86.16,,82.36,,,,,,,,
2003-05-01,91.9,21.08,22.24,15.76,27.68,19.72,18.9687,25.16,19.1,19.9,,,,,,,,,,,,,,,89.02,86.12,,82.38,,,,,,,,
2003-06-02,97.35,22.2,24.61,16.86,27.95,22.2,20.1218,26.99,20.02,20.86,,,,,,,,,,,,,,,93.51,88.72,,82.53,,,,,,,,
2003-07-01,98.53,22.44,24.03,17.31,29.49,21.97,20.1705,27.03,20.33,20.68,,,,,,,,,,,,,,,91.69,88.02,,82.61,,,,,,,,
2003-08-01,98.51,22.95,23.14,17.51,28.45,20.55,20.3979,27.56,19.93,22.13,,,,,,,,,,,,,,,82.51,83.0,,82.0,,,,,,,,
2003-09-01,101.44,24.03,24.68,18.44,27.82,21.05,20.5603,29.0,20.47,22.98,,,,,,,,,,,,,,,83.65,83.25,,82.05,,,,,,,,
2003-10-01,102.08,23.75,24.4,18.68,28.31,21.93,21.153,28.34,20.69,22.2,,,,,,,,,,,,,,,87.52,86.24,,82.65,,,,,,,,
2003-11-03,105.99,24.85,24.13,20.08,27.92,22.16,22.298,30.32,21.43,23.96,,,,,,,,,,,,,,,84.44,84.0,,82.14,,,,,,,,
2003-12-01,107.6,25.59,24.72,20.1,29.06,22.16,22.233,30.65,21.45,25.18,,,,,,,,,,,,,,,84.24,83.6,,81.92,,,,,,,,
2004-01-01,111.28,26.76,27.55,20.38,30.15,23.33,22.842,31.49,21.78,26.69,,,,,,,,,,,,,,,85.45,84.7,,82.47,,,,,,,,
2004-02-02,113.97,26.98,28.33,21.25,31.38,23.67,23.7271,31.22,21.87,25.39,,,,,,,,,,,,,,,86.5,85.22,,82.48,,,,,,,,
2004-03-01,116.16,26.97,30.22,20.96,31.4,24.38,24.4336,32.19,23.28,27.28,,,,,,,,,,,,,,,88.27,86.52,,82.71,,,,,,,,
2004-04-01,113.78,26.56,29.0,20.37,30.14,24.39,24.125,31.89,22.79,26.32,,,,,,,,,,,,,,,88.91,87.08,,82.75,,,,,,,,
2004-05-03,112.15,26.7,30.53,19.5,31.26,23.44,22.9882,31.55,23.32,25.0,,,,,,,,,,,,,,,83.42,83.2,,81.89,,,,,,,,
2004-06-01,112.71,27.05,30.16,20.01,30.92,23.53,23.1344,31.56,23.05,25.56,,,,,,,,,,,,,,,82.02,82.1,,81.61,,,,,,,,
2004-07-01,112.94,28.23,31.52,20.32,30.13,23.48,23.045,31.44,22.86,26.24,,,,,,,,,,,,,,,83.47,82.94,,81.58,,,,,,,,
2004-08-02,111.07,27.99,32.41,19.49,28.89,24.3,22.8502,30.61,22.17,26.33,,,,,,,,,,,,,,,84.37,83.59,,81.71,,,,,,,,
2004-09-01,111.32,27.89,32.51,18.72,29.51,25.02,23.3617,30.47,22.34,26.72,,,,,,,,,,,,,,,87.51,85.59,,82.14,,,,,,,,
2004-10-01,113.65,28.78,35.43,19.6,29.06,25.25,23.4998,31.59,21.88,27.7,,,,,,,,,,,,,,,87.45,85.28,,81.85,,,,,,,,
2004-11-01,113.51,28.76,34.93,20.12,27.89,26.48,23.3049,32.59,21.75,27.32,,,,,,,,,,,,,44.38,,88.52,85.78,,81.96,,,,,,,,
2004-12-01,119.23,30.98,36.61,21.41,29.18,27.2,24.4255,34.35,22.64,29.78,,,,,,,,,,,,,45.38,,86.45,84.21,,81.45,,,,,,,,
2005-01-03,120.3,30.8,34.98,20.93,29.84,27.53,24.7016,35.06,23.08,29.43,,,,,,,,,,,,,43.02,,88.74,85.12,,81.44,,,,,,,,
2005-02-01,118.91,30.29,38.19,20.04,29.53,28.63,24.5148,33.81,23.36,29.06,,,,,,,,,,,,,42.1,,91.22,85.37,,81.25,,,,,,,,
2005-03-01,121.23,30.65,43.0,20.19,30.37,29.13,24.328,33.98,23.51,31.13,,,,,,,,,,,,,43.22,,89.71,84.03,,80.84,,,,,,,,
2005-04-01,117.43,30.14,43.93,19.39,29.6,29.25,22.7365,32.9,22.8,30.07,,,,,,,,,,,,,42.62,,89.3,83.58,,80.73,,,,,,,,
2005-05-02,116.4,29.48,41.28,18.85,31.03,30.13,23.1506,31.21,22.95,28.24,,,,,,,,,,,,,42.88,,92.09,85.33,,80.92,,,,,,,,
2005-06-01,120.5,30.36,42.47,20.3792,31.37,30.42,23.9627,33.1103,23.47,28.25,,,,,,,,,,,,,41.53,,95.81,87.08,,81.2,,,,,,,,
2005-07-01,119.53,29.48,45.44,19.97,30.99,31.85,23.9545,32.86,22.83,27.12,,,,,,,,,,,,,42.7,,95.2,85.95,,80.83,,,,,,,,
2005-08-01,123.65,30.48,48.1,21.06,31.89,31.85,24.3037,34.65,23.36,28.5,,,,,,,,,,,,,43.13,,92.42,84.36,,80.52,,,,,,,,
2005-09-01,122.49,29.66,51.96,20.8,31.63,32.99,23.9626,33.17,23.04,27.52,,,,,,,,,,,,,44.22,,95.08,86.03,,80.97,,,,,,,,
2005-10-03,122.6,29.98,53.53,20.87,31.38,33.98,23.9139,32.4,23.25,27.39,,,,,,,,,,,,,46.42,,91.12,83.84,,80.36,,,,,,,,
2005-11-01,120.49,29.64,49.12,20.38,30.3,30.83,24.6122,31.85,23.04,27.65,,,,,,,,,,,,,45.73,,89.28,82.78,,80.12,,,,,,,,
2005-12-01,126.69,31.81,51.12,22.04,31.07,31.52,26.017,33.48,23.54,30.25,,,,,,,,,,,,,50.17,,89.47,82.88,,80.1,,,,,119.56,,,
2006-01-02,124.51,31.42,50.31,20.9,31.72,31.39,25.7166,32.65,23.29,30.28,,,,,,,,,,,,,51.58,,91.9,83.91,,80.21,,,,,118.51,,,
2006-02-01,128.39,31.78,56.29,21.73,32.33,32.24,25.9277,33.34,23.39,31.83,,45.02,24.5,,,,,,,,,,56.7,,90.04,82.8,,80.03,,,,,120.6801,,,
2006-03-01,129.37,32.75,53.23,22.08,32.53,32.48,26.6342,33.72,23.62,31.54,,44.8,23.24,,,,,,,,,,56.1,,90.48,82.54,,79.81,,,,,119.2,,,
2006-04-03,129.73,33.92,54.7,22.27,31.96,30.87,26.4718,33.54,23.68,32.75,,44.13,24.05,544.16,,,,,,,,13.812,58.47,,86.57,81.23,,79.68,,,,,121.49,,,
2006-05-01,130.4,34.62,58.08,21.67,30.72,31.03,27.1457,33.9,23.82,33.72,,41.88,25.9,572.0,,,,,,,,13.87,65.16,,83.2,80.08,,79.59,,,,,125.93,,,
2006-06-01,128.73,34.29,55.7,20.78,30.77,32.15,26.8453,34.04,24.01,32.5,,37.44,25.2092,534.56,,,,,,,,12.04,62.56,,83.71,80.27,,79.6,,,,,128.0,182.4,,73.35
2006-07-03,127.8,33.93,57.36,20.48,30.3,32.65,26.5692,33.44,24.33,32.48,,33.79,25.97,559.44,,,,,,,,11.38,62.18,,83.91,79.97,,79.4,,,,,128.03,184.11,,74.38
2006-08-01,127.22,31.69,58.72,19.52,31.89,34.26,26.7803,31.98,24.45,30.65,,30.82,25.98,561.2,,,,,,,,11.76,64.32,,85.46,81.05,,79.7,,,,,128.3,187.71,,76.6
2006-09-01,131.42,32.48,56.5,21.28,32.97,34.8,27.2188,33.19,25.66,32.19,,31.51,24.95,510.0,,,,,,,,12.96,62.14,,87.76,82.27,,80.05,,,,,128.46,190.62,,76.74
2006-10-02,133.08,33.44,52.84,21.84,33.0,34.24,28.0471,35.03,25.21,31.7,,33.14,23.69,442.48,,,,,,,,11.435,59.15,,89.3,82.97,,80.11,,,,,127.38,188.77,,74.87
2006-11-01,136.86,34.11,55.16,22.77,33.06,36.01,28.5911,36.92,25.63,33.28,,33.88,24.5,416.96,,,,,,,,12.444,61.36,,89.96,83.22,,80.11,,,,,127.64,191.01,,77.61
2006-12-01,140.22,34.92,60.72,23.32,33.23,36.72,28.8022,37.63,25.53,34.72,,37.22,25.77,440.4,,,,,,,,13.958,64.12,,91.42,83.94,,80.31,,,,,133.44,198.06,,78.98
2007-01-01,141.62,35.01,58.63,23.26,33.49,36.72,29.8335,38.36,26.12,34.81,,37.39,24.58,412.8,,,,,,,,12.864,63.21,,88.43,82.44,99.92,79.96,,,,,132.31,196.5,,79.41
2007-02-01,144.61,36.05,58.3,23.63,34.8,36.9,30.3045,39.6,26.75,36.69,,38.75,23.9,382.72,,,,,,,,13.605,65.22,,87.09,81.74,99.53,79.78,,,,25.07,130.24,196.73,82.69,77.44
2007-03-01,140.51,35.28,56.72,23.07,33.56,38.65,29.1595,38.06,26.3,37.06,,35.97,25.03,409.92,,,,,,,,13.54,65.82,,89.74,83.31,100.68,80.22,100.86,,,24.97,131.91,196.03,85.29,78.55
2007-04-02,142.16,35.61,60.87,23.44,33.83,40.65,28.6642,38.16,26.72,38.04,,32.16,25.13,428.48,,1624.64,,,,,,13.242,65.85,,88.1,82.86,100.64,80.18,100.7,,,24.8455,133.82,197.8828,84.91,81.75
2007-05-01,148.67,37.43,63.65,24.54,36.19,41.99,30.1096,39.04,27.29,38.46,,34.48,25.62,402.88,,1638.4,,,,,,13.188,66.69,,88.49,82.96,100.63,80.09,100.65,,,24.64,136.14,199.98,83.51,82.9044
2007-06-01,154.08,39.28,68.92,25.65,36.77,41.61,30.8729,40.33,27.9,41.47,,35.23,25.7,395.68,,1643.52,,,,,,13.637,66.44,,85.59,81.12,99.12,79.74,99.35,,,24.93,134.3,198.19,82.0,83.33
2007-07-02,151.79,39.32,70.21,25.82,35.51,40.15,29.6305,39.54,27.27,41.15,,30.2,25.86,428.24,,1390.396,,,,,,12.588,65.02,,85.29,80.9,99.33,79.91,98.79,,,24.75,136.31,201.74,81.72,86.0844
2007-08-01,146.43,39.7,68.82,25.8,33.86,38.86,27.0158,37.05,26.67,39.65,,26.3,26.15,462.08,,1297.92,,,,,,12.89,65.93,,87.13,82.05,100.25,80.2,98.95,,,24.66,136.7,203.1,84.02,85.264
2007-09-03,147.59,39.42,69.83,26.04,34.4,38.6,27.4056,37.23,26.9,39.15,,24.85,25.69,446.24,,1086.4,,,,,,11.998,66.52,,88.88,84.14,102.3,81.25,100.4,,,24.79,136.62,202.75,86.32,82.18
2007-10-01,154.3,41.61,76.1,27.26,35.89,40.34,28.3962,37.31,27.9,42.9,,22.09,27.82,492.72,,1257.92,,,,,,13.646,73.9,,88.88,83.67,102.09,81.04,100.29,,,24.08,142.43,204.4334,86.36,89.54
2007-11-01,151.03,39.86,74.45,28.09,35.51,41.58,25.9845,35.72,27.85,42.34,,21.07,30.11,577.36,,1412.16,,,,,,14.003,77.93,,90.75,84.86,103.05,81.31,101.01,,,23.83,144.48,207.99,87.35,91.51
2007-12-03,147.68,39.0,73.75,26.1,36.24,43.15,24.9695,34.47,29.08,41.44,,18.78,30.53,565.6,,1144.0,,,,,,14.007,78.28,,94.75,87.63,106.0,82.4099,102.16,,,23.77,146.73,206.67,90.42,88.09
2008-01-01,146.21,39.16,79.35,26.66,35.31,42.33,23.4917,32.7,28.8,41.7,,19.35,31.56,606.08,,1160.0,,,,,,14.697,82.46,,93.045,87.01,105.52,82.19,101.8,,,23.7,146.4,199.62,89.6,88.03
2008-02-01,139.58,37.85,71.35,23.65,33.86,40.24,24.1007,32.87,27.47,40.92,,23.36,31.91,563.76,49.27,1205.76,,,,,,16.6187,89.3499,,95.23,89.94,108.57,83.42,103.21,,,23.53,148.04,196.73,93.77,90.56
2008-03-03,133.5,36.78,77.0,22.14,32.79,38.18,20.6902,31.25,27.4,41.55,,19.47,36.63,650.56,49.81,1453.76,,,,,,20.1626,97.24,,93.64,90.2501,109.62,84.03,102.41,,,22.9,152.15,198.46,96.77,94.14
2008-04-01,136.61,38.25,75.45,23.05,31.67,38.92,21.6159,32.1,28.2,41.45,,23.42,35.57,648.48,48.84,1487.36,,,,,,16.6,86.8599,,93.9299,90.58,109.5,83.76,102.61,,,22.75,156.04,197.5,97.67,90.58
2008-05-01,141.12,38.75,79.96,24.8,32.04,40.35,22.3467,33.26,28.15,42.01,,23.0,37.05,723.04,53.2099,1618.88,,,,,,15.994,83.99,,92.78,88.88,107.36,83.05,102.72,,,22.8,154.66,197.53,95.5,93.49
2008-06-02,138.9,38.51,86.51,24.99,31.7,41.01,19.8051,31.99,28.24,44.17,,19.79,41.09,824.4,62.928,1814.4,,,,,,16.642,87.96,,90.3,87.52,106.44,82.85,101.75,,,22.68,155.44,196.73,95.4,95.54
2008-07-01,128.38,33.99,88.85,22.75,30.58,40.91,16.5002,28.12,26.72,40.96,,16.76,45.57,916.72,65.66,2031.36,,,,,,17.9,92.66,,91.79,87.47,106.36,82.65,100.78,,,22.47,157.888,199.47,93.97,95.43
2008-08-01,126.16,34.25,74.39,22.1,31.71,36.99,17.5639,28.25,27.35,39.65,,17.31,39.95,808.32,57.21,1401.92,,,,,,17.28,89.57,,91.54,88.08,107.09,82.78,100.34,,,22.79,155.47,197.44,92.5554,92.94
2008-09-01,128.79,35.22,74.65,22.75,32.61,37.66,17.3934,30.5,28.14,39.75,,19.73,37.76,742.96,54.825,1176.32,,,,,,13.37,81.71,,93.84,89.38,108.02,83.15,101.51,,,23.94,147.2,183.0,91.65,86.3399
2008-10-01,116.06,30.07,62.26,19.67,30.25,33.09,16.7844,27.9,27.8,32.85,,20.11,33.1,636.72,47.77,1106.56,,,,,,12.33,85.97,,95.78,89.28,109.09,83.54,101.4,,,24.54,140.07,177.05,94.122,78.9
2008-11-03,97.11,24.75,49.81,16.65,26.8,29.21,12.6837,22.32,24.49,25.8,,13.72,25.11,419.92,27.89,936.32,,,,,,9.62,71.1,,92.71,87.71,110.45,84.0268,100.24,,,26.6299,126.25,158.3,100.42,68.08
2008-12-01,82.11,21.21,44.93,14.15,23.64,28.12,8.5668,18.7,22.74,21.19,,10.41,21.56,319.12,22.02,874.56,,,,,,9.18,75.65,,109.4,95.32,115.06,84.66,103.7,,,26.7,125.93,148.4,106.97,63.8801
2009-01-01,90.24,23.42,47.77,15.41,26.55,29.03,10.1665,21.57,23.87,22.74,,11.98,21.19,264.8,19.461,741.44,,,,,,11.2,86.52,,119.35,98.53,115.5604,84.658,104.91,,,24.69,139.89,145.86,110.09,71.34
2009-02-02,82.58,20.14,46.17,14.91,26.4,29.14,7.503,19.1,21.96,20.76,,10.28,19.86,227.2,21.532,606.72,,,,,,12.21,88.84,,105.39,95.2,114.37,84.23,104.12,,,25.93,128.43,142.85,111.18,63.23
2009-03-02,70.6,15.98,38.12,13.78,21.99,24.55,5.7816,16.87,19.97,18.08,,8.87,18.15,195.84,21.99,544.64,,,,,,12.77,90.93,,103.28,94.43,113.606,84.09,104.71,,,26.75,125.71,140.47,102.2,62.92
2009-04-01,81.06,18.84,43.36,16.06,24.2,25.65,7.3569,20.01,21.46,22.66,,10.88,19.95,228.64,23.32,473.92,,,,,,12.84,91.03,,106.37,96.55,114.73,84.16,105.69,,,25.66,132.35,144.365,100.85,69.92
2009-05-01,87.89,22.0,47.26,17.48,24.14,26.53,8.648,23.18,22.09,25.73,,13.2,20.58,236.96,25.4,440.64,,,,,,12.31,86.95,,97.11,93.09,112.62,83.81,105.45,,,25.28,132.66,149.05,100.29,73.01
2009-06-01,94.77,23.53,53.58,18.15,26.0,27.63,10.0365,24.23,23.58,28.0,,12.33,23.87,299.44,32.74,510.784,,,,,,15.35,95.73,,91.09,89.69,110.53,83.72,104.73,,,23.67,141.61,164.25,102.98,81.15
2009-07-01,92.33,22.05,48.09,18.29,26.38,28.25,9.6468,23.23,23.38,25.86,,11.77,22.53,299.68,31.9301,437.76,,,,,,13.55,92.39,,94.08,90.36,110.69,83.68,105.12,,,23.78,141.44,164.53,102.93,80.74
2009-08-03,100.44,24.4,51.92,19.97,28.04,29.23,10.8323,25.79,24.55,30.15,,14.63,23.69,303.36,35.61,449.28,,,,,,14.03,93.87,,93.06,89.94,110.22,83.46,105.25,,,23.13,144.07,169.15,104.27,84.21
2009-09-01,100.2,24.6,50.28,19.61,28.16,29.0,11.2952,25.69,24.59,28.93,,14.94,21.77,282.16,32.91,328.64,,,,,,14.76,93.9,,96.06,91.58,111.94,83.88,105.95,,,23.41,142.08,161.36,107.05,82.68
2009-10-01,103.0,25.68,52.24,20.25,28.26,28.83,11.5956,26.87,25.23,29.73,,14.39,21.9214,289.84,32.26,352.704,,,,,,16.042,97.89,,99.7,92.81,112.86,83.99,106.78,,,22.95,145.08,159.02,110.62,86.82
2009-11-02,104.32,25.58,55.6,20.73,28.19,28.34,11.5063,27.08,26.08,29.6,,13.83,24.0,319.76,36.41,318.72,,,,,,16.16,103.95,,95.05,90.98,111.67,83.84,106.83,75.16,,22.62,147.52,163.48,109.92,90.3848
2009-12-01,111.3,27.96,57.57,22.1,31.22,30.32,11.9123,29.07,27.15,33.13,,14.64,24.84,316.96,36.67,289.28,,,,,,18.78,117.38,,95.25,92.34,112.97,83.77,107.76,75.67,,22.07,150.66,165.76,114.54,92.49
2010-01-01,111.44,27.79,57.01,22.93,31.07,31.02,11.693,29.77,26.47,32.99,,15.11,24.62,314.24,36.58,322.56,,,,,,16.539,107.31,43.17,89.89,88.6,110.16,82.96,105.98,74.89,,23.08,142.91,161.13,106.61,90.07
2010-02-01,109.06,27.79,56.3,21.2,31.46,29.72,11.7093,29.28,26.4,31.34,,15.16,23.24,293.76,34.25,313.6,,,,,,16.36,108.35,43.2494,91.15,90.09,111.63,83.5,107.07,75.89,,23.35,139.05,159.1,109.44,89.15
2010-03-01,111.89,29.22,56.66,21.97,31.7,29.56,11.9529,31.0,27.22,31.98,,16.25,23.39,306.8,35.68,272.96,,,,,,16.11,109.43,43.26,91.34,90.55,112.12,83.58,107.04,76.14,,23.72,135.32,149.42,111.34,90.07
2010-04-01,117.8,31.44,58.54,23.06,32.31,30.07,13.0572,33.07,28.11,34.51,,16.98,23.98,329.92,38.54,233.28,,,,,,17.54,110.26,48.92,88.95,89.06,110.82,83.26,106.482,76.21,,23.66,135.51,152.34,105.6,92.09
2010-05-03,120.35,33.22,60.59,23.71,31.03,30.83,13.3739,35.52,27.79,33.97,,19.51,24.56,331.68,39.85,223.36,,,,,,18.42,115.73,54.16,91.69,90.21,111.54,83.38,106.87,77.06,,24.11,131.61,151.84,104.79,92.664
2010-06-01,107.53,28.94,50.53,21.43,28.55,28.09,11.6687,31.88,26.29,29.76,,16.58,21.55,265.44,32.47,230.4,25.15,,,,,18.02,119.91,45.65,96.85,92.96,113.53,83.77,108.12,76.76,,25.35,122.03,145.88,108.85,83.34
2010-07-01,102.76,27.35,49.5,20.32,27.96,28.13,11.1084,29.37,25.55,28.21,,14.19,21.24,262.96,32.7,259.84,26.51,,,,,17.44,117.04,43.076,101.6,95.38,115.06,84.02,109.15,78.18,,24.6,124.77,151.16,113.13,84.35
2010-08-02,112.76,30.89,55.72,22.38,29.11,31.0,12.2452,32.11,27.29,32.87,,15.46,23.33,291.84,35.67,253.76,27.61,,,,,17.96,115.54,51.13,98.75,95.74,115.94,84.12,109.7,79.71,,23.52,131.26,158.15,114.5,91.287
2010-09-01,108.46,29.31,53.11,21.22,28.75,31.48,11.4344,31.23,26.95,31.97,,14.7225,22.64,263.6,31.7,200.608,29.8,,,,,18.96,121.69,51.75,106.0,98.3,117.31,84.2225,109.53,80.85,,23.93,127.56,153.76,117.3,90.95
2010-10-01,114.61,31.31,56.81,23.03,30.49,31.55,11.7742,33.45,27.93,33.21,,15.8,24.16,285.04,35.1,194.224,30.6701,,,,,21.65,128.91,57.13,104.61,98.83,118.13,84.32,108.92,81.82,,22.65,137.25,157.56,118.8,97.345
2010-11-01,118.53,32.18,59.31,24.37,31.17,31.41,11.823,35.19,28.65,34.78,,15.52,25.34,286.48,35.37,176.64,37.25,,,,,24.07,131.92,64.85,99.67,98.37,118.61,84.46,109.59,82.05,,22.41,138.36,159.57,122.74,98.61
2010-12-01,121.01,33.45,64.57,24.46,30.85,31.12,11.9793,36.92,28.78,36.15,,16.2,25.81,297.6,39.68,188.16,35.8,,,,,27.81,135.38,73.3,95.894,96.13,116.47,84.06,105.9,80.07,,23.3,130.87,155.4,117.52,96.89
2011-01-03,127.05,35.12,68.76,25.47,31.7875,31.4925,13.2359,37.85,29.35,38.72,,17.65,27.67,312.4,42.08,201.92,38.46,,,,,29.98,138.0,79.27,93.41,93.53,114.71,83.96,105.44,78.6299,,22.8225,132.97,153.92,120.93,101.69
2011-02-01,130.74,36.75,74.34,26.43,32.25,32.04,13.5932,37.62,29.09,39.47,,18.0,28.74,304.56,43.21,188.8,41.46,,,,,27.87,130.8,81.97,90.45,93.13,114.79,83.93,104.9,79.0,,22.14,137.78,160.56,121.475,101.15
2011-03-01,130.93,36.225,77.07,26.05,32.4125,31.785,13.3902,38.66,29.49,38.49,,17.33,30.1675,323.84,48.8201,165.6,43.78,,,,,33.8725,140.03,81.08,92.37,93.26,114.63,83.91,105.12,79.41,,22.12,137.16,161.59,120.6,101.35
2011-04-01,133.15,37.98,79.99,26.01,33.28,32.12,13.4226,39.3,30.07,40.17,,18.35,30.72,345.36,51.2,181.28,44.36,,,,,36.86,139.2,76.76,92.19,92.96,114.08,83.75,105.08,79.09,,21.77,141.66,160.15,117.45,103.89
